customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,predicted_income,final_income,clt_categories
5754.746414,34847,73,26,24,0,7,525.6,34847,34847,Very Low
8460.80939,0,115,13,43,0,4,552.0,63800,63800,Very Low
5638.150224,85896,70,28,27,0,3,48.629646,30242,85896,Very Low
7163.540342,0,66,8,11,0,2,316.8,18665,18665,Very Low
2803.796963,43775,70,3,42,0,1,310.744656,26790,43775,Very Low
20940.30306,0,67,11,6,0,2,482.4,14072,14072,Low
3130.67843,42056,78,21,2,0,1,221.951098,42056,42056,Very Low
3741.570763,13093,100,30,73,0,1,514.507039,13093,13093,Very Low
3439.089657,98278,85,26,60,0,1,367.577872,29160,98278,Very Low
7284.445594,44605,91,3,45,0,7,436.8,21616,44605,Very Low
5278.528037,32365,67,28,78,0,3,193.147858,32365,32365,Very Low
5680.276365,82255,71,29,59,0,5,145.004323,11896,82255,Very Low
2194.668123,0,62,11,48,0,1,623.525433,15587,15587,Very Low
6473.32562,0,88,3,99,0,6,468.492761,30250,30250,Very Low
18522.29433,65903,66,4,98,0,2,316.8,58149,65903,Low
4700.007467,11417,63,25,57,0,6,302.4,11417,11417,Very Low
21295.51371,0,96,15,73,0,2,677.616967,27760,27760,Low
6158.846901,0,67,20,29,2,2,321.6,45506,45506,Very Low
8653.562027,69704,72,25,92,0,2,89.921281,69704,69704,Very Low
3776.320768,20101,96,28,44,0,1,291.536748,20101,20101,Very Low
4897.041423,24383,69,4,78,2,4,331.2,24383,24383,Very Low
14947.9173,22139,100,34,31,0,2,480.0,22139,22139,Very Low
9011.129467,88708,112,6,71,0,9,499.663591,23666,88708,Very Low
10083.48688,11828,90,18,84,0,2,571.479602,11828,11828,Very Low
2938.728161,0,80,2,49,1,1,384.0,73570,73570,Very Low
5639.941974,73168,70,21,50,0,3,425.800112,73168,73168,Very Low
2606.045519,0,71,10,22,0,1,409.459488,20608,20608,Very Low
52811.49112,0,182,8,70,0,2,873.6,21988,21988,High
5226.286197,76646,65,3,30,0,9,263.844471,27722,76646,Very Low
8382.630118,19683,117,17,41,1,9,561.6,19683,19683,Very Low
14703.13246,0,71,16,30,1,2,819.576016,36765,36765,Very Low
18948.34795,0,124,13,70,0,2,595.2,27760,27760,Low
12265.60041,35693,103,8,63,0,2,494.4,35693,35693,Very Low
4529.976333,0,65,7,67,0,7,438.369382,23616,23616,Very Low
9220.013197,0,136,13,28,0,4,979.2,21450,21450,Very Low
4087.512572,24123,104,7,61,0,1,748.8,24123,24123,Very Low
9247.547393,85654,116,5,55,0,4,346.265295,71943,85654,Very Low
13024.13012,0,125,6,61,0,2,900.0,40117,40117,Very Low
25807.063,71210,214,8,89,1,2,1027.2,71210,71210,Low
6104.723142,84822,76,5,13,0,5,219.879452,27880,84822,Very Low
2725.356404,36650,69,2,70,1,1,56.60333,36650,36650,Very Low
3260.74476,0,90,8,33,0,1,432.0,29938,29938,Very Low
23740.12142,28025,87,28,94,0,2,611.40108,26463,28025,Low
7599.895827,52113,97,14,85,0,6,465.6,31986,52113,Very Low
32467.66151,37675,104,23,18,0,2,731.970027,37675,37675,Low
5633.949267,37595,70,2,22,0,9,501.994635,32653,37595,Very Low
5640.021911,41396,70,7,7,0,3,336.0,41396,41396,Very Low
8370.401649,77512,104,2,5,0,6,433.608534,53351,77512,Very Low
5170.450306,35334,65,29,31,0,4,468.0,26890,35334,Very Low
7521.194691,0,104,13,20,0,3,499.2,24345,24345,Very Low
12731.95161,40870,105,3,56,0,2,504.0,40870,40870,Very Low
5666.867962,53907,71,1,52,0,9,189.907577,48927,53907,Very Low
4436.806209,77609,111,26,75,0,1,62.935952,29133,77609,Very Low
17966.28765,0,70,15,44,0,2,504.0,29822,29822,Very Low
2436.005997,87462,61,0,79,1,1,51.294615,32808,87462,Very Low
6650.816974,99494,83,11,65,0,3,398.4,50843,99494,Very Low
2751.365822,42585,69,16,44,0,1,288.295744,32931,42585,Very Low
4362.931238,58842,110,6,74,0,1,528.0,58842,58842,Very Low
4014.453113,37384,99,9,17,0,1,475.2,37384,37384,Very Low
8459.053233,92717,70,24,19,0,2,224.27582,64801,92717,Very Low
2203.439795,0,72,33,6,2,1,518.715288,22087,22087,Very Low
9388.162927,75264,78,24,92,0,2,343.340301,44817,75264,Very Low
6791.215414,0,101,19,11,1,8,727.2,12153,12153,Very Low
23142.1509,0,105,16,16,0,2,564.947278,48412,48412,Low
3038.114641,31532,79,1,26,0,1,241.077843,25236,31532,Very Low
8879.790017,52583,113,12,59,0,7,528.20086,52583,52583,Very Low
21590.44235,62477,183,7,75,0,2,40.287304,24695,62477,Low
8457.461231,26023,72,26,33,1,2,79.463916,26023,26023,Very Low
4770.73904,28666,64,23,81,0,8,307.2,28666,28666,Very Low
4312.869599,21004,62,27,20,0,3,297.6,21004,21004,Very Low
6293.963716,45430,81,21,37,0,8,388.8,32390,45430,Very Low
7098.017093,37511,185,14,93,2,1,579.467191,22907,37511,Very Low
4395.885525,28719,110,0,17,0,1,792.0,18263,28719,Very Low
5564.735366,49833,69,5,74,0,7,331.2,26313,49833,Very Low
5321.108879,67431,136,28,17,1,1,652.8,57452,67431,Very Low
2867.312197,23376,78,19,18,0,1,374.4,23376,23376,Very Low
9414.119587,20455,84,14,40,2,2,564.922034,20455,20455,Very Low
7414.436023,62473,185,25,29,0,1,1298.853615,24417,62473,Very Low
5078.451231,35289,65,34,94,0,3,123.945627,24395,35289,Very Low
2773.455358,73478,68,2,38,0,1,241.88878,29305,73478,Very Low
8072.746442,30584,68,10,37,0,2,51.662597,30584,30584,Very Low
12280.76661,88340,102,16,1,0,2,489.6,88340,88340,Very Low
3136.432103,49532,79,16,9,1,1,220.186677,38460,49532,Very Low
5232.333113,0,154,26,85,0,1,1140.523821,12261,12261,Very Low
14722.22122,43982,126,20,68,1,2,604.8,22276,43982,Very Low
30118.6554,68906,187,12,61,0,2,1053.300143,39837,68906,Low
5970.995737,64008,85,9,66,5,5,372.893812,49414,64008,Very Low
8026.278333,87421,99,21,6,0,6,475.2,31134,87421,Very Low
3567.503755,0,102,28,11,0,1,660.430456,75648,75648,Very Low
8491.020256,62076,71,25,82,0,2,227.225113,20545,62076,Very Low
2545.220272,26746,66,20,41,0,1,165.75305,22724,26746,Very Low
8870.673845,91580,73,14,52,0,2,290.70096,17920,91580,Very Low
46770.94705,64403,198,11,86,0,2,111.173021,21988,64403,Moderate
9378.900706,51425,119,32,66,0,3,560.154132,23059,51425,Very Low
5645.513529,44162,71,27,16,0,7,160.825045,44162,44162,Very Low
8406.763319,67128,105,33,90,0,4,339.017729,45257,67128,Very Low
4655.209814,30383,119,32,25,0,1,803.686321,28354,30383,Very Low
6520.824777,93721,80,22,62,0,6,489.594642,44705,93721,Very Low
2989.963139,79867,74,25,76,1,1,78.172321,40658,79867,Very Low
32677.34284,39393,121,11,61,0,2,491.151197,20090,39393,Low
21112.53624,0,81,12,59,0,2,136.848554,20346,20346,Low
4270.034394,0,122,27,2,0,1,725.870693,37331,37331,Very Low
7911.626107,43916,68,10,59,2,2,326.4,20181,43916,Very Low
3944.231185,33282,100,24,66,1,1,207.510821,33282,33282,Very Low
23777.81427,33032,86,33,77,1,2,87.080119,20009,33032,Low
6842.580052,25259,87,18,8,0,9,417.6,22093,25259,Very Low
2521.161048,19637,67,34,30,0,1,333.138214,19637,19637,Very Low
3808.122147,94903,94,3,38,0,1,451.2,94903,94903,Very Low
15512.56424,39794,133,0,7,0,2,638.4,25358,39794,Very Low
6751.782327,42433,85,28,47,0,5,410.946167,30228,42433,Very Low
7405.420506,22044,65,35,70,0,2,10.393016,22044,22044,Very Low
7218.015592,32312,61,29,31,3,2,276.590788,32312,32312,Very Low
3362.551989,0,97,28,29,0,1,698.4,16476,16476,Very Low
5038.979968,72919,130,20,22,5,1,936.0,41402,72919,Very Low
8681.046339,0,86,6,57,2,2,541.217743,11721,11721,Very Low
13197.92893,0,68,19,2,3,2,326.4,23046,23046,Very Low
4595.457544,76357,117,18,96,1,1,4.074222,20978,76357,Very Low
5073.282126,57709,125,10,26,0,1,600.0,57709,57709,Very Low
4636.54647,26802,66,7,43,1,5,316.8,26802,26802,Very Low
8376.332294,26448,105,7,42,0,3,75.330276,26448,26448,Very Low
25997.74996,62262,72,17,2,0,2,193.505325,36537,62262,Low
4971.353586,98784,124,7,36,1,1,155.412984,29875,98784,Very Low
13270.9446,28727,113,7,42,0,2,350.877502,28727,28727,Very Low
5519.078475,50406,70,20,23,0,9,132.208612,50406,50406,Very Low
7942.174213,41832,66,19,15,0,2,402.749918,41832,41832,Very Low
5504.139033,0,73,18,45,0,5,350.4,27357,27357,Very Low
5140.11289,0,138,22,18,0,1,900.617364,14254,14254,Very Low
6583.205691,0,97,22,5,0,3,465.6,19189,19189,Very Low
7899.217251,40032,99,18,35,0,8,475.2,32818,40032,Very Low
7659.499583,95701,98,24,8,3,3,99.697769,69442,95701,Very Low
7055.962564,0,108,25,82,1,4,777.6,46667,46667,Very Low
7238.504049,0,66,31,54,1,2,393.645615,23923,23923,Very Low
3824.431298,62530,95,35,28,0,1,61.693771,39101,62530,Very Low
3870.356928,0,106,8,65,0,1,508.8,28088,28088,Very Low
16525.38067,24414,104,34,80,0,2,499.2,24414,24414,Very Low
2450.880954,82695,62,10,39,0,1,217.945243,17658,82695,Very Low
5666.69628,48156,143,9,20,0,1,686.4,21440,48156,Very Low
7298.583562,74069,63,33,81,2,2,275.516438,20009,74069,Very Low
8838.085637,82664,114,24,10,3,9,133.425609,82664,82664,Very Low
5375.657146,0,80,13,57,1,4,749.134686,20396,20396,Very Low
5598.00838,51737,71,13,55,0,6,430.163277,51737,51737,Very Low
16953.08411,76797,71,22,2,0,2,234.771653,61063,76797,Very Low
14002.75508,61225,117,3,0,0,2,442.374873,61225,61225,Very Low
2807.049427,80915,70,17,66,0,1,187.854818,64459,80915,Very Low
10529.01236,12688,140,5,96,0,3,672.0,12688,12688,Very Low
6057.07208,27681,83,13,62,0,9,398.4,27681,27681,Very Low
12904.94336,27778,109,30,14,0,2,523.2,27778,27778,Very Low
2471.528431,95697,61,16,55,0,1,114.273025,95697,95697,Very Low
5651.396772,44634,71,16,99,1,9,396.035334,40238,44634,Very Low
12885.78676,37050,110,4,75,1,2,528.0,37050,37050,Very Low
5551.394979,56872,69,20,99,0,9,192.879457,51335,56872,Very Low
5439.342442,0,82,12,40,0,6,590.4,36510,36510,Very Low
4454.104455,0,68,5,72,1,3,326.4,22103,22103,Very Low
5195.824739,69488,68,13,25,3,3,326.4,21594,69488,Very Low
4551.060479,0,62,25,98,0,3,446.4,36839,36839,Very Low
16570.09009,23589,211,30,13,0,6,1012.8,23589,23589,Very Low
8002.308333,0,107,3,65,0,3,513.6,58789,58789,Very Low
2743.553584,95782,68,6,22,1,1,247.847239,29286,95782,Very Low
8139.001346,24992,106,24,8,0,3,508.8,21326,24992,Very Low
10507.69496,20043,92,13,9,0,2,516.088544,20043,20043,Very Low
7218.085486,0,104,29,4,0,3,748.8,41275,41275,Very Low
4861.369008,36305,61,19,61,0,9,292.8,22842,36305,Very Low
5786.49398,44784,73,32,35,0,4,395.386573,44784,44784,Very Low
7707.806541,0,113,0,11,0,3,542.4,42142,42142,Very Low
4974.801539,75644,65,5,68,3,9,467.803638,75644,75644,Very Low
10626.80746,27339,97,0,37,2,2,44.730323,13476,27339,Very Low
7996.604028,43657,66,21,74,0,2,316.8,40639,43657,Very Low
27945.89465,0,95,32,69,0,2,684.0,33806,33806,Low
7498.290823,31134,96,24,16,0,6,666.5271,31134,31134,Very Low
2637.148672,50512,67,19,16,0,1,351.403677,41228,50512,Very Low
4882.493829,80604,61,22,86,0,3,255.982609,26811,80604,Very Low
5363.528173,64604,67,18,71,1,8,272.445607,27400,64604,Very Low
3548.397966,0,103,17,18,0,1,741.6,23459,23459,Very Low
4233.56878,95647,106,11,30,0,1,508.8,60021,95647,Very Low
11293.98192,0,104,19,32,0,2,499.2,11885,11885,Very Low
7258.992716,60969,61,9,5,0,2,146.119178,60969,60969,Very Low
2695.455483,0,76,33,84,0,1,547.2,24049,24049,Very Low
6063.19979,20676,79,28,27,0,7,379.2,19065,20676,Very Low
5258.251562,37874,65,30,65,0,8,41.016038,37874,37874,Very Low
12390.47778,14382,66,8,48,0,2,316.8,14382,14382,Very Low
3677.784051,32314,92,7,80,0,1,662.4,29958,32314,Very Low
6104.849081,62455,77,27,85,1,5,338.144854,15648,62455,Very Low
2991.423685,35605,74,0,95,0,1,355.2,35605,35605,Very Low
8034.520139,0,103,16,50,0,7,741.6,27804,27804,Very Low
9778.984109,0,137,7,15,0,3,986.4,30431,30431,Very Low
7284.262288,10334,64,5,80,0,2,296.962938,10334,10334,Very Low
2728.03759,44025,69,0,75,0,1,331.2,35159,44025,Very Low
7519.029686,32397,190,14,95,0,1,334.626758,32397,32397,Very Low
8183.592208,24345,106,15,21,0,3,637.695945,23377,24345,Very Low
4583.748377,94804,115,13,79,4,1,764.592151,25030,94804,Very Low
11638.89947,25370,102,10,77,0,2,489.6,25370,25370,Very Low
14455.86021,0,78,2,63,0,2,561.6,26057,26057,Very Low
8478.278069,53234,109,27,37,0,7,1212.988796,12195,53234,Very Low
3923.265453,0,108,2,38,0,1,912.581597,21124,21124,Very Low
5201.707743,0,70,2,49,0,9,336.0,41533,41533,Very Low
3857.947176,0,121,12,67,2,1,1032.204305,23277,23277,Very Low
3649.658983,19013,95,1,58,0,1,456.0,19013,19013,Very Low
2652.289648,0,73,2,35,0,1,490.690995,30752,30752,Very Low
7583.56435,81568,186,0,73,0,1,737.442295,32169,81568,Very Low
8535.108303,53223,72,9,0,0,2,299.788806,53223,53223,Very Low
4152.652599,0,123,33,13,0,1,885.6,33169,33169,Very Low
7166.343469,59253,89,17,70,0,3,67.801384,22520,59253,Very Low
5048.051359,34452,126,2,51,0,1,604.8,34452,34452,Very Low
4579.605586,40160,118,7,48,1,1,566.4,40160,40160,Very Low
4605.036646,22571,63,29,51,0,9,302.4,22571,22571,Very Low
4969.529102,62365,62,0,99,0,8,297.6,62365,62365,Very Low
2267.604038,0,61,3,67,0,1,292.8,76731,76731,Very Low
36229.40842,22220,105,29,46,0,2,22.45383,22220,22220,Moderate
8810.89555,76266,110,24,88,1,3,155.708627,46667,76266,Very Low
4656.488488,0,128,6,37,1,1,1548.310532,29875,29875,Very Low
4318.088108,0,68,7,53,3,3,230.109964,32903,32903,Very Low
5382.752045,77552,68,33,76,1,7,45.215059,59649,77552,Very Low
2953.617963,76474,74,4,79,2,1,355.2,43334,76474,Very Low
8051.56643,57664,100,21,48,0,7,344.92729,28848,57664,Very Low
6627.148927,82377,83,28,19,0,7,498.335261,23032,82377,Very Low
10148.41973,44856,66,24,71,1,2,316.8,30969,44856,Very Low
7628.749434,0,77,17,65,0,2,369.6,39815,39815,Very Low
2582.408525,76731,64,2,68,0,1,201.455005,76731,76731,Very Low
3265.156348,25820,82,10,69,0,1,393.6,25820,25820,Very Low
5996.065073,0,83,5,59,0,9,398.4,22244,22244,Very Low
5768.830622,92509,71,16,43,0,8,109.296118,40376,92509,Very Low
21480.81781,15505,68,24,2,0,2,383.890867,76358,15505,Low
2891.717971,21979,73,7,86,0,1,518.686584,21979,21979,Very Low
7381.914168,54878,96,5,11,3,9,204.953947,54878,54878,Very Low
5308.617246,40178,136,7,13,0,1,652.8,21440,40178,Very Low
2912.59798,65436,73,14,55,0,1,40.752864,30703,65436,Very Low
11814.47532,0,106,1,38,0,2,763.2,40564,40564,Very Low
4726.963307,0,64,10,16,0,6,307.2,23554,23554,Very Low
5073.282126,57709,125,10,26,0,1,600.0,57709,57709,Very Low
3096.511217,21604,79,14,28,0,1,379.2,21604,21604,Very Low
7891.584409,28422,68,5,63,1,2,453.909559,20819,28422,Very Low
19454.40847,59853,124,18,79,0,2,570.847354,33235,59853,Low
22332.43946,49078,97,10,3,0,2,484.013411,49078,49078,Low
4598.235733,51523,116,11,20,0,1,738.840818,13128,51523,Very Low
8215.388242,0,110,10,32,0,7,601.021286,10710,10710,Very Low
4903.152748,0,66,22,1,1,3,475.2,24083,24083,Very Low
24186.88247,32989,102,25,12,0,2,489.6,22971,32989,Low
2419.306466,0,70,12,29,1,1,336.0,25036,25036,Very Low
2491.317024,36631,62,30,77,0,1,67.530904,36631,36631,Very Low
9657.579498,0,131,34,61,0,9,628.8,48091,48091,Very Low
2621.116054,26477,66,18,37,0,1,144.987956,25064,26477,Very Low
4944.088762,53607,61,4,18,0,9,93.891207,53607,53607,Very Low
5206.761563,21594,71,16,23,3,3,340.8,21594,21594,Very Low
6109.135438,0,85,25,24,0,6,612.0,31134,31134,Very Low
2601.468833,80584,65,33,17,0,1,312.0,14315,80584,Very Low
5849.486464,67511,73,3,5,0,8,350.4,41878,67511,Very Low
16301.9676,19614,85,21,32,0,2,574.024018,19614,19614,Very Low
26462.75908,0,82,15,88,2,2,511.320391,55994,55994,Low
26199.52707,20346,74,13,57,0,2,358.643521,20346,20346,Low
6470.535463,48638,82,16,29,0,3,183.104441,24477,48638,Very Low
9501.005425,46855,119,13,94,0,9,472.391125,46855,46855,Very Low
10970.13221,38873,92,6,33,0,2,599.811172,16794,38873,Very Low
2435.619979,25703,62,4,64,0,1,297.6,25703,25703,Very Low
4362.931238,58842,110,6,74,0,1,528.0,58842,58842,Very Low
19231.77266,99772,158,10,38,0,2,51.902587,40711,99772,Low
8382.630118,19683,117,17,41,1,9,561.6,19683,19683,Very Low
4434.411172,34549,111,8,78,0,1,125.933005,25187,34549,Very Low
2372.155492,19030,62,7,22,0,1,355.820799,19030,19030,Very Low
3611.183505,63329,92,33,87,0,1,441.6,51950,63329,Very Low
3034.797717,79253,76,23,7,0,1,254.984946,70277,79253,Very Low
9095.049868,37937,116,11,42,0,5,556.8,37937,37937,Very Low
4884.15708,21766,62,29,65,0,3,179.14181,21766,21766,Very Low
5681.307056,67132,71,34,71,0,6,466.371705,34112,67132,Very Low
2458.562965,0,71,21,8,1,1,511.2,20371,20371,Very Low
9357.737821,33060,117,19,91,0,3,56.731578,18814,33060,Very Low
2759.978287,92296,69,4,65,0,1,331.2,92296,92296,Very Low
9635.58373,90334,119,4,46,0,9,423.785148,55790,90334,Very Low
8346.019875,40105,104,21,26,0,3,878.413622,29057,40105,Very Low
8370.56545,33409,105,4,17,0,7,553.553427,33409,33409,Very Low
12689.42804,0,117,4,89,1,2,1163.669865,43720,43720,Very Low
2538.62632,18608,71,13,24,0,1,340.8,18608,18608,Very Low
4732.219556,55385,61,7,22,0,3,292.8,31504,55385,Very Low
8246.830811,62588,104,21,22,0,3,499.2,29057,62588,Very Low
2548.393565,22050,66,9,47,0,1,316.8,22050,22050,Very Low
4929.549699,25632,63,27,52,0,7,351.270869,25632,25632,Very Low
3289.120863,40097,92,23,35,4,1,227.221652,40097,40097,Very Low
2771.045031,50071,71,3,32,0,1,18.918935,50071,50071,Very Low
6899.709949,37308,86,19,69,0,9,301.011106,37308,37308,Very Low
5112.306584,44743,137,16,55,4,1,741.300032,27228,44743,Very Low
4109.793608,86657,103,22,51,0,1,316.227946,32114,86657,Very Low
27440.61101,84306,137,16,37,0,2,863.413385,35124,84306,Low
20957.60504,0,118,29,45,0,2,566.4,60646,60646,Low
2548.842787,47346,65,6,35,0,1,312.0,24967,47346,Very Low
2714.654446,88545,68,25,33,0,1,374.108319,29926,88545,Very Low
5790.462518,52443,73,0,47,1,4,350.4,40169,52443,Very Low
7627.31479,36084,99,3,9,1,7,152.779038,23751,36084,Very Low
7903.993374,35406,69,13,15,4,2,67.504452,35406,35406,Very Low
5293.717318,0,74,14,43,0,4,712.126586,42846,42846,Very Low
3673.990748,41185,99,20,6,4,1,363.613596,41185,41185,Very Low
21592.10096,51204,181,28,23,0,2,929.554445,28327,51204,Low
2452.059049,30216,63,18,74,0,1,302.4,29486,30216,Very Low
7255.714453,10710,94,12,33,0,7,451.2,10710,10710,Very Low
7412.962014,0,112,32,74,0,5,806.4,90804,90804,Very Low
9048.983447,0,119,9,8,0,3,571.2,15142,15142,Very Low
4270.034394,0,122,27,2,0,1,725.870693,37331,37331,Very Low
4929.549699,25632,63,27,52,0,7,351.270869,25632,25632,Very Low
3539.97159,0,99,13,87,0,1,1158.858027,24641,24641,Very Low
5568.889245,53295,70,12,97,0,8,250.423844,53295,53295,Very Low
9817.026936,0,139,9,22,0,6,1000.8,10211,10211,Very Low
2542.845763,37072,64,1,1,0,1,307.2,24744,37072,Very Low
10484.91535,61108,89,22,93,0,2,49.451117,61108,61108,Very Low
6310.400194,79880,79,22,68,1,7,568.8,64604,79880,Very Low
8106.221539,81580,101,2,56,0,6,633.439417,11489,81580,Very Low
3398.007367,0,92,7,75,0,1,611.844584,29958,29958,Very Low
16301.9676,19614,85,21,32,0,2,574.024018,19614,19614,Very Low
2722.408776,58620,68,8,60,0,1,292.135884,22590,58620,Very Low
15789.65496,0,212,28,51,0,4,1526.4,16869,16869,Very Low
4904.894731,12902,139,3,51,0,1,667.2,12902,12902,Very Low
3785.754787,26318,96,23,29,0,1,679.392372,13199,26318,Very Low
4200.818894,20263,63,31,2,0,7,373.454457,20263,20263,Very Low
3619.060986,0,98,27,47,0,1,310.842085,20101,20101,Very Low
4880.713626,52819,124,16,89,0,1,282.500791,46143,52819,Very Low
12687.15484,63918,64,4,14,0,2,307.2,62900,63918,Very Low
4848.90183,0,66,11,60,0,3,316.8,28647,28647,Very Low
4334.064096,23904,123,1,67,3,1,590.4,23904,23904,Very Low
6677.418103,0,97,10,77,1,9,251.63901,17453,17453,Very Low
8973.110905,69736,111,11,7,0,3,424.424732,46897,69736,Very Low
7109.296548,69700,181,9,49,0,1,645.921338,19019,69700,Very Low
10208.92761,35482,129,21,59,0,3,619.2,35482,35482,Very Low
2719.506996,14030,72,11,3,0,1,345.6,14030,14030,Very Low
4465.604359,50909,112,11,39,0,1,339.048157,50909,50909,Very Low
5593.434009,96406,69,16,64,0,8,331.2,28909,96406,Very Low
6768.997027,77001,85,4,58,0,3,408.0,26116,77001,Very Low
2454.589361,0,72,25,4,0,1,518.4,44280,44280,Very Low
2576.380679,24732,67,4,49,0,1,321.6,24732,24732,Very Low
4282.947971,40864,109,16,70,1,1,166.937747,40864,40864,Very Low
5845.426201,43145,73,1,0,0,6,516.421124,22241,43145,Very Low
10484.91535,61108,89,22,93,0,2,49.451117,61108,61108,Very Low
5509.377781,34236,70,3,87,0,8,336.0,34236,34236,Very Low
3011.344686,39010,78,27,99,2,1,374.4,37043,39010,Very Low
2698.355517,88867,69,6,2,1,1,331.2,20075,88867,Very Low
6105.801637,0,84,0,57,0,5,395.740207,32848,32848,Very Low
8558.038795,13908,116,12,74,2,8,804.130779,13908,13908,Very Low
5568.947534,0,79,21,53,1,7,407.440238,21855,21855,Very Low
11042.29006,0,64,14,91,0,2,415.803174,62902,62902,Very Low
23594.6802,76358,66,25,3,0,2,86.461582,76358,76358,Low
4726.869327,13037,124,28,49,0,1,839.348464,13037,13037,Very Low
6054.488387,17200,83,5,62,4,8,48.780064,17200,17200,Very Low
9654.523307,67772,82,29,27,0,2,502.580472,56598,67772,Very Low
47155.62558,39891,133,12,31,0,2,630.888663,39891,39891,Moderate
4530.385427,52957,112,14,92,0,1,425.423198,17120,52957,Very Low
7276.340609,0,108,11,84,2,3,777.6,21450,21450,Very Low
3861.486269,93272,95,3,54,0,1,281.110788,93272,93272,Very Low
7054.776317,0,207,32,96,0,1,1490.4,28204,28204,Very Low
15167.04402,40467,197,1,84,3,3,518.78464,40467,40467,Very Low
7126.471703,30895,62,10,35,0,2,297.6,30584,30895,Very Low
2034.993043,0,62,29,59,2,1,446.4,21190,21190,Very Low
30718.8124,90607,109,1,48,0,2,243.467617,61886,90607,Low
4221.312544,0,62,12,68,0,3,614.081483,50843,50843,Very Low
9701.027271,45668,80,7,55,0,2,344.767795,39135,45668,Very Low
4502.867562,0,129,10,11,0,1,1486.410662,26372,26372,Very Low
11009.13049,51643,283,16,43,0,1,1358.4,51643,51643,Very Low
2713.560376,0,74,35,77,0,1,299.635989,43285,43285,Very Low
22103.5072,0,102,35,48,0,2,489.6,19851,19851,Low
